citing;cited;matched
Charpin2010_ReadingAnd;Metman1961_Sigillogra;False
Charpin2010_ReadingAnd;Michalowski1981_Konigsbrie;False
Charpin2010_ReadingAnd;Michalowski1983_ReviewofLC;False
Charpin2010_ReadingAnd;Michalowski1993_Lettersfro;False
Charpin2010_ReadingAnd;Michalowski1994_Writingand;False
Charpin2010_ReadingAnd;Michalowski1994_TheDrinkin;False
Charpin2010_ReadingAnd;Michalowski2003_TheLibrari;False
Charpin2010_ReadingAnd;Michalowski2006_TheLivesof;False
Charpin2010_ReadingAnd;Michalowski0_Forthcomin;False
Charpin2010_ReadingAnd;George2008_Approaches;True
Charpin2010_ReadingAnd;Michel2001_Correspond;False
Charpin2010_ReadingAnd;Michel2008_Lacorrespo;False
Charpin2010_ReadingAnd;Miller2001_HattusiliI;False
Charpin2010_ReadingAnd;Mittermayer2006_Altbabylon;False
Charpin2010_ReadingAnd;Mora2004_Leletteret;False
Charpin2010_ReadingAnd;Moran1992_TheAmarnaL;False
Charpin2010_ReadingAnd;Moran2003_AmarnaStud;False
Charpin2010_ReadingAnd;Morandi1988_Steleestat;False
Charpin2010_ReadingAnd;Scafa1999_TheScribes;False
Charpin2010_ReadingAnd;Nissen1993_ArchaicBoo;False
Charpin2010_ReadingAnd;Nougayrol1955_Textesacca;False
Charpin2010_ReadingAnd;Nougayrol1956_Textesacca;False
Charpin2010_ReadingAnd;Oettinger1976_Diemilitar;False
Charpin2010_ReadingAnd;Offner1950_Aproposdel;False
Charpin2010_ReadingAnd;Oppenheim1960_TheCityofA;False
Charpin2010_ReadingAnd;Oppenheim1964_AncientMes;False
Charpin2010_ReadingAnd;Otten1988_DieBronzet;False
Charpin2010_ReadingAnd;Ouy1961_Lesbibliot;False
Charpin2010_ReadingAnd;Palaima2003_Archivesan;False
Charpin2010_ReadingAnd;Unknown2008_Lalettreda;False
Charpin2010_ReadingAnd;Pantalacci2008_Archivagee;False
Charpin2010_ReadingAnd;Parpola1983_AssyrianLi;False
Charpin2010_ReadingAnd;Parpola1986_TheRoyalAr;False
Charpin2010_ReadingAnd;Parpola1987_TheForlorn;False
Charpin2010_ReadingAnd;Unknown1987_StateArchi;False
Charpin2010_ReadingAnd;Parpola1993_Lettersfro;False
Charpin2010_ReadingAnd;Parpola1993_Mesopotami;False
Charpin2010_ReadingAnd;Parpola1995_TheImperia;False
Charpin2010_ReadingAnd;Parpola1997_TheManwith;False
Charpin2010_ReadingAnd;Parpola1988_NeoAssyria;False
Charpin2010_ReadingAnd;Parrot1954_Lesfouille;False
Charpin2010_ReadingAnd;Pearce1998_Babylonian;False
Charpin2010_ReadingAnd;Pedersen1985_Archivesan;False
Charpin2010_ReadingAnd;Pedersen1998_Archivesan;False
Charpin2010_ReadingAnd;Pedersen2005_Archiveund;False
Charpin2010_ReadingAnd;Poebel1909_Babylonian;False
Charpin2010_ReadingAnd;Pomponio1983_Archivesan;False
Charpin2010_ReadingAnd;Pongratz-Leisten1999_Herrschaft;False
Charpin2010_ReadingAnd;Postgate1976_FiftyNeoAs;False
Charpin2010_ReadingAnd;Postgate1986_MiddleAssy;False
Charpin2010_ReadingAnd;Postgate1986_Administra;False
Charpin2010_ReadingAnd;Postgate2003_Documentsi;False
Charpin2010_ReadingAnd;Potts1990_LockandKey;False
Charpin2010_ReadingAnd;Powell1981_ThreeProbl;False
Charpin2010_ReadingAnd;Powell1991_NaramSinSo;False
Charpin2010_ReadingAnd;Prang1981_Sonderbest;False
Charpin2010_ReadingAnd;Radner1995_TheRelatio;False
Charpin2010_ReadingAnd;Radner2005_DieMachtde;False
Charpin2010_ReadingAnd;Reade1986_Archaeolog;False
Charpin2010_ReadingAnd;Reade1998_NiniveNine;False
Charpin2010_ReadingAnd;Reiner1960_PlagueAmul;False
Charpin2010_ReadingAnd;Reiner1961_TheEtiolog;False
Charpin2010_ReadingAnd;Reiner2004_RunawaySei;False
Charpin2010_ReadingAnd;Reiner2005_Babylonian;False
Charpin2010_ReadingAnd;Renger1971_Uberlegung;False
Charpin2010_ReadingAnd;Richardson2006_gir2gennaa;False
Charpin2010_ReadingAnd;Richter2005_Qatnainthe;False
Charpin2010_ReadingAnd;Robson1999_Mesopotami;False
Charpin2010_ReadingAnd;Robson2001_TheTabletH;True
Charpin2010_ReadingAnd;Robson2008_Mathematic;True
Charpin2010_ReadingAnd;Rochberg1984_Canonicity;False
Charpin2010_ReadingAnd;Unknown1987_LanguageLi;False
Charpin2010_ReadingAnd;Pearce1995_TheScribes;True
Charpin2010_ReadingAnd;Robson2004_TheHeavenl;False
Charpin2010_ReadingAnd;Robson2006_OldBabylon;False
Charpin2010_ReadingAnd;Roth1995_LawCollect;False
Charpin2010_ReadingAnd;Rubio2000_OntheOrtho;False
Charpin2010_ReadingAnd;Rubio2006_Sulgiandth;False
Charpin2010_ReadingAnd;Russell1999_TheWriting;False
Charpin2010_ReadingAnd;Ruster1972_Hethitisch;False
Charpin2010_ReadingAnd;Ruster1975_Hethitisch;False
Charpin2010_ReadingAnd;Sachs1976_TheLatestD;False
Charpin2010_ReadingAnd;Saggs1981_TheReedSty;False
Charpin2010_ReadingAnd;Sallaberger1996_ZueinigenJ;False
Charpin2010_ReadingAnd;Sallaberger1999_Wenndumein;False
Charpin2010_ReadingAnd;Sallaberger2001_DieEntwick;False
Charpin2010_ReadingAnd;Sallaberger2004_DasEndedes;False
Charpin2010_ReadingAnd;Sallaberger2008_DasGilgame;False
Charpin2010_ReadingAnd;Unknown2003_LiteraturP;False
Charpin2010_ReadingAnd;Salvini1994_Unalettera;False
Charpin2010_ReadingAnd;Unknown1961_Lhistoiree;False
Charpin2010_ReadingAnd;Unknown2006_MarginsofW;False
Charpin2010_ReadingAnd;Nicolo1922_DieSchluss;False
Charpin2010_ReadingAnd;Sasson1981_OnIdrimian;False
Charpin2010_ReadingAnd;Sasson1982_Accounting;False
Charpin2010_ReadingAnd;Sasson1988_ShunuhraHa;False
Charpin2010_ReadingAnd;Sasson1995_Waterbenea;False
Charpin2010_ReadingAnd;Sasson1997_TheVowofMu;False
Charpin2010_ReadingAnd;Sasson1998_TheKingand;False
Charpin2010_ReadingAnd;Sasson2002_TheBurdeno;False
Charpin2010_ReadingAnd;Unknown1995_Civilizati;False
Charpin2010_ReadingAnd;Schaudig2002_DieInschri;False
Charpin2010_ReadingAnd;Schaudig2003_Nabonidder;False
Charpin2010_ReadingAnd;Scheil1937_Auserviced;False
Charpin2010_ReadingAnd;Seidl2007_Assurbanip;False
Charpin2010_ReadingAnd;Unknown2003_Festschrif;False
Charpin2010_ReadingAnd;Seminara2004_Leiscrizio;False
Charpin2010_ReadingAnd;Seux1976_Hymnesetpr;False
Charpin2010_ReadingAnd;Shaffer2000_ANewLookat;False
Charpin2010_ReadingAnd;Sigrist1984_Lessattukk;False
Charpin2010_ReadingAnd;Singer2003_TheGreatSc;False
Charpin2010_ReadingAnd;Sjoberg1972_InPraiseof;False
Charpin2010_ReadingAnd;Sjoberg1973_DerVaterun;False
Charpin2010_ReadingAnd;Skaist1990_TheSaleCon;False
Charpin2010_ReadingAnd;Skaist1994_TheOldBaby;False
Charpin2010_ReadingAnd;Slanski2003_TheBabylon;False
Charpin2010_ReadingAnd;Slanski2003_Representa;False
Charpin2010_ReadingAnd;Smith1876_TheChaldea;False
Charpin2010_ReadingAnd;Sollberger1966_Businessan;False
Charpin2010_ReadingAnd;Sollberger1968_TheCrucifo;False
Charpin2010_ReadingAnd;Sollberger1971_Inscriptio;False
Charpin2010_ReadingAnd;Spada2007_Testiecono;False
Charpin2010_ReadingAnd;Spycket1981_Lastatuair;False
Charpin2010_ReadingAnd;Steinkeller1989_SaleDocume;False
Charpin2010_ReadingAnd;Steinkeller2003_ArchivalPr;False
Charpin2010_ReadingAnd;Steve1992_Syllabaire;False
Charpin2010_ReadingAnd;Stol1981_Lettersfro;False
Charpin2010_ReadingAnd;Stol1998_Einigekurz;False
Charpin2010_ReadingAnd;Stol2001_ARescripto;False
Charpin2010_ReadingAnd;Stolper1998_Inscribedi;False
Charpin2010_ReadingAnd;Streck1916_Assurbanip;False
Charpin2010_ReadingAnd;Streck2000_Dasamurrit;False
Charpin2010_ReadingAnd;Suurmeijer2006_LoansandEd;False
Charpin2010_ReadingAnd;Svenbro1997_LaGrecearc;False
Charpin2010_ReadingAnd;Tadmor1997_Propaganda;False
Charpin2010_ReadingAnd;Unknown1998_EnSyrieaux;False
Charpin2010_ReadingAnd;Tanret2001_AsYearsWen;False
Charpin2010_ReadingAnd;Tanret2002_Perasperaa;False
Charpin2010_ReadingAnd;Tanret2004_TheWorksAn;True
Charpin2010_ReadingAnd;Tanret2005_Shekelsfor;False
Charpin2010_ReadingAnd;Tanret2008_FindtheTab;False
Charpin2010_ReadingAnd;Tanret2003_Puzzlingwi;False
Charpin2010_ReadingAnd;Teissier1961_Diplomatiq;False
Charpin2010_ReadingAnd;Unknown1950_TheHistory;False
Charpin2010_ReadingAnd;Thureau-Dangin1912_Notesassyr;False
Charpin2010_ReadingAnd;Tinney1998_TextsTable;False
Charpin2010_ReadingAnd;Tinney1999_OntheCurri;False
Charpin2010_ReadingAnd;Ulshefer1995_Diealtassy;False
Charpin2010_ReadingAnd;Mieroop1997_OnWritinga;False
Charpin2010_ReadingAnd;Mieroop1999_CuneiformT;False
Charpin2010_ReadingAnd;Mieroop2000_SargonofAg;False
Charpin2010_ReadingAnd;Toorn2000_CuneiformD;False
Charpin2010_ReadingAnd;Toorn2007_WhyWisdomB;False
Charpin2010_ReadingAnd;Dijk1965_Uneinsurre;False
Charpin2010_ReadingAnd;Dijk1980_Texteausde;False
Charpin2010_ReadingAnd;Driel1973_ReviewofEl;False
Charpin2010_ReadingAnd;Unknown1982_Zikirsumim;False
Charpin2010_ReadingAnd;Lerberghe1989_ALongLasti;False
Charpin2010_ReadingAnd;Lerberghe1991_OnQuasiHul;False
Charpin2010_ReadingAnd;Lerberghe1994_AnOldBabyl;False
Charpin2010_ReadingAnd;Soldt0000_Babylonian;True
Charpin2010_ReadingAnd;Unknown2001_VeenhofAnn;False
Charpin2010_ReadingAnd;Soldt2001_Nahissalmu;False
Charpin2010_ReadingAnd;Vanstiphout1978_LipitIstar;False
Charpin2010_ReadingAnd;Vanstiphout1979_HowDidThey;True
Charpin2010_ReadingAnd;Vanstiphout1989_EnmerkarsI;False
Charpin2010_ReadingAnd;Vanstiphout1995_OntheOldBa;False
Charpin2010_ReadingAnd;Vanstiphout1997_SchoolDial;False
Charpin2010_ReadingAnd;Vanstiphout1999_TheTwinTon;False
Charpin2010_ReadingAnd;Vanstiphout2003_EpicsofSum;False
Charpin2010_ReadingAnd;Vanstiphout2003_TheOldBaby;False
Charpin2010_ReadingAnd;Adams1969_BedouinOnN;True
Charpin2010_ReadingAnd;Veenhof1966_ReviewofKu;False
Charpin2010_ReadingAnd;Unknown1986_CuneiformA;False
Charpin2010_ReadingAnd;Veenhof1986_CuneiformA;False
Charpin2010_ReadingAnd;Veenhof1987_DyingTable;False
Charpin2010_ReadingAnd;Veenhof2003_Archivesof;False
Charpin2010_ReadingAnd;Veenhof2003_Fatherhood;False
Charpin2010_ReadingAnd;Veenhof2008_TheOldAssy;False
Charpin2010_ReadingAnd;Veenhof2008_Mesopotami;False
Charpin2010_ReadingAnd;Veldhuis1997_Elementary;False
Charpin2010_ReadingAnd;Veldhuis1997_ReviewofCa;False
Charpin2010_ReadingAnd;Veldhuis1999_ReadingThe;True
Charpin2010_ReadingAnd;Veldhuis1999_ThePoetryo;False
Charpin2010_ReadingAnd;Veldhuis2000_ReviewSume;True
Charpin2010_ReadingAnd;Veldhuis2000_KassiteExe;True
Charpin2010_ReadingAnd;Veldhuis2003_OnTheCurri;True
Charpin2010_ReadingAnd;Veldhuis2006_HowDidThey;True
Charpin2010_ReadingAnd;Verbrugghe1996_Berossosan;False
Charpin2010_ReadingAnd;Villard1992_Parademili;False
Charpin2010_ReadingAnd;Villard1995_Lesdernier;False
Charpin2010_ReadingAnd;Villard1997_Leducation;False
Charpin2010_ReadingAnd;Villard2006_Achemineme;False
Charpin2010_ReadingAnd;Villard2008_Leslettres;False
Charpin2010_ReadingAnd;Vincente1995_TheTallLei;False
Charpin2010_ReadingAnd;Hruska2002_ThePowerAn;True
Charpin2010_ReadingAnd;Voet1993_SealinginP;False
Charpin2010_ReadingAnd;Voet1994_Comments;False
Charpin2010_ReadingAnd;Volk1996_Methodenal;False
Charpin2010_ReadingAnd;Volk2000_Edubbaaund;False
Charpin2010_ReadingAnd;Weiher1983_Spatbabylo;False
Charpin2010_ReadingAnd;Waetzoldt1986_Keilschrif;False
Charpin2010_ReadingAnd;Waetzoldt1991_ReviewofTh;False
Charpin2010_ReadingAnd;Unknown1997_Assyrienim;False
Charpin2010_ReadingAnd;Walker1987_CuneiformR;False
Charpin2010_ReadingAnd;Walker1987_TheKouyunj;False
Charpin2010_ReadingAnd;Walker2001_TheInducti;False
Charpin2010_ReadingAnd;Watanabe1985_DieBriefed;False
Charpin2010_ReadingAnd;Clemens2002_ReviewedWo;True
Charpin2010_ReadingAnd;Weisberg1969_AnOldBabyl;False
Charpin2010_ReadingAnd;Westbrook1988_OldBabylon;False
Charpin2010_ReadingAnd;Westenholz2007_TheGraecoB;False
Charpin2010_ReadingAnd;Westenholz1993_Writingfor;False
Charpin2010_ReadingAnd;Westenholz1997_Legendsoft;False
Charpin2010_ReadingAnd;Westenholz2004_TheOldAkka;False
Charpin2010_ReadingAnd;Whiting1977_SealingPra;False
Charpin2010_ReadingAnd;Whiting1987_OldBabylon;False
Charpin2010_ReadingAnd;Wilcke2000_Werlasunds;False
Charpin2010_ReadingAnd;Wilcke2006_DieHymneau;False
Charpin2010_ReadingAnd;Wilhelm1970_Untersuchu;False
Charpin2010_ReadingAnd;Wilhelm1991_AHurrianLe;False
Charpin2010_ReadingAnd;Wiseman1955_AssyrianWr;False
Charpin2010_ReadingAnd;Wiseman1996_LiteraryTe;False
Charpin2010_ReadingAnd;Unknown2004_TheCambrid;False
Charpin2010_ReadingAnd;Woods2006_Bilinguali;False
Charpin2010_ReadingAnd;Adams1969_BedouinOnN;True
Charpin2010_ReadingAnd;Unknown1914_Cyropaedia;False
Charpin2010_ReadingAnd;Unknown2001_Etudesouga;False
Charpin2010_ReadingAnd;Unknown1997_CrossingBo;False
Charpin2010_ReadingAnd;Ziegler1999_Florilegiu;False
Charpin2010_ReadingAnd;Ziegler2000_Aspectseco;False
Charpin2010_ReadingAnd;Unknown2006_Lamusiquea;False
Charpin2010_ReadingAnd;Ziegler2007_Florilegiu;False
Charpin2010_ReadingAnd;Ziegler2004_Unelettred;False
Charpin2010_ReadingAnd;Ziegler2007_Amurritisc;False
Michalowski2021_TheyWroteo;Barjamovic2008_AnOldAssyr;False
Michalowski2021_TheyWroteo;Buccellati1993_ThroughaGl;False
Michalowski2021_TheyWroteo;Cammarosano2014_TheCuneifo;True
Michalowski2021_TheyWroteo;Cammarosano2019_TheyWroteo;False
Michalowski2021_TheyWroteo;Chiera1956_TheyWroteo;False
Michalowski2021_TheyWroteo;Civil1964_AHymntothe;False
Michalowski2021_TheyWroteo;Civil1994_TheFarmers;False
Michalowski2021_TheyWroteo;Cooper1983_TheCurseof;False
Michalowski2021_TheyWroteo;Dalley2020_TheFirstSe;False
Michalowski2021_TheyWroteo;Derksen2017_NewEvidenc;False
Michalowski2021_TheyWroteo;Devecchi2020_DallaMesop;False
Michalowski2021_TheyWroteo;Eppihimer2010_Assembling;False
Michalowski2021_TheyWroteo;Fales2010_NewLighton;False
Michalowski2021_TheyWroteo;Feldman2009_Knowledgea;False
Michalowski2021_TheyWroteo;Finkel2018_Amuletsaga;False
Michalowski2021_TheyWroteo;Finkel2019_Assurbanip;False
Michalowski2021_TheyWroteo;Frame2005_TheRoyalLi;True
Michalowski2021_TheyWroteo;Franklin2019_ReviewofVo;False
Michalowski2021_TheyWroteo;Friberg1990_SeedandRee;False
Michalowski2021_TheyWroteo;Gelb1991_EarliestLa;False
Michalowski2021_TheyWroteo;Greco2019_TheCodeofH;False
Michalowski2021_TheyWroteo;Guterbock1934_Diehistori;False
Michalowski2021_TheyWroteo;Harper1993_TheRoyalCi;False
Michalowski2021_TheyWroteo;Henkelman2012_SutrukNahh;False
Michalowski2021_TheyWroteo;Heessel2012_Amuletteun;False
Michalowski2021_TheyWroteo;Jendritzki2019_Rekonstruk;False
Michalowski2021_TheyWroteo;Jursa2004_Accounting;False
Michalowski2021_TheyWroteo;Konig1977_Dieelamisc;False
Michalowski2021_TheyWroteo;Lambert1989_TheLawsofH;False
Michalowski2021_TheyWroteo;Larsen2015_AncientKan;False
Michalowski2021_TheyWroteo;Maiocchi2012_Ildolcesap;False
Michalowski2021_TheyWroteo;Maul2010_DieTontafe;False
Michalowski2021_TheyWroteo;Maul2012_Tontafelab;False
Michalowski2021_TheyWroteo;Michalowski1980_NewSources;False
Michalowski2021_TheyWroteo;Michalowski2020_TheKingdom;False
Michalowski2021_TheyWroteo;Michel2015_OldAssyria;False
Michalowski2021_TheyWroteo;Michel2020_WomenofAss;False
Michalowski2021_TheyWroteo;George0000_InSearchOf;True
Michalowski2021_TheyWroteo;Nougayrol1958_Lesfragmen;False
Michalowski2021_TheyWroteo;Ornan2019_Unfinished;False
Michalowski2021_TheyWroteo;Panayotov2018_Magicomedi;False
Michalowski2021_TheyWroteo;Parpola1983_AssyrianLi;False
Michalowski2021_TheyWroteo;Parpola1986_TheRoyalAr;False
Michalowski2021_TheyWroteo;Verderame0000_RassamsAct;True
Michalowski2021_TheyWroteo;Paulus2017_Akkadeinmi;False
Michalowski2021_TheyWroteo;Pearce2010_Materialso;False
Michalowski2021_TheyWroteo;Postgate2001_SystemandS;False
Michalowski2021_TheyWroteo;Potts1999_TheArchaeo;False
Michalowski2021_TheyWroteo;Potts2006_Elamitesan;False
Michalowski2021_TheyWroteo;Potts2018_Archaeolog;False
Michalowski2021_TheyWroteo;Powell1996_Wineandthe;False
Michalowski2021_TheyWroteo;Radner2014_AnImperial;False
Michalowski2021_TheyWroteo;Reichel2013_Eshnunna;False
Michalowski2021_TheyWroteo;Reiner1960_PlagueAmul;False
Michalowski2021_TheyWroteo;Rey2020_ASeleucidC;False
Michalowski2021_TheyWroteo;Robson2019_ScholarlyT;False
Michalowski2021_TheyWroteo;Unknown2019_LibrariesB;False
Michalowski2021_TheyWroteo;Sallaberger2012_Bierbrauen;False
Michalowski2021_TheyWroteo;Steinkeller2004_TheFunctio;False
Michalowski2021_TheyWroteo;Symington1991_LateBronze;False
Michalowski2021_TheyWroteo;Thavapalan2019_Stonesfrom;False
Michalowski2021_TheyWroteo;Mieroop2007_AHistoryof;False
Michalowski2021_TheyWroteo;Dijk1986_Diedynasti;False
Michalowski2021_TheyWroteo;Vanstiphout1978_LipitEstar;False
Michalowski2021_TheyWroteo;Unknown1986_CuneiformA;False
Michalowski2021_TheyWroteo;Veenhof2010_TheArchive;False
Michalowski2021_TheyWroteo;Veenhof2020_OldAssyria;False
Michalowski2021_TheyWroteo;Volk1999_Imkereiima;False
Michalowski2021_TheyWroteo;Waal2011_TheyWroteo;False
Michalowski2021_TheyWroteo;Waal2012_WritinginA;False
Michalowski2021_TheyWroteo;Wasserman1994_BM78613;False
Michalowski2021_TheyWroteo;Winter1992_Idolsofthe;False
Michalowski2021_TheyWroteo;Winter1996_SexRhetori;False
Michalowski2021_TheyWroteo;Winter2002_DefiningAe;False
Michalowski2021_TheyWroteo;Unknown2017_Entrelesfl;False
Taylor2015_ASystemati;Abela-Ridder2010_Estimating;False
Taylor2015_ASystemati;Bandara2014_Globalizat;False
Taylor2015_ASystemati;Baermann1928_DiagnoseKl;False
Taylor2015_ASystemati;Berman1973_ScrubTyphu;False
Taylor2015_ASystemati;Borg-Petersen1949_Experience;False
Taylor2015_ASystemati;Borghouts1998_TheClinica;False
Taylor2015_ASystemati;Broom1951_Leptospiro;False
Taylor2015_ASystemati;Broom1948_WeilsDisea;False
Taylor2015_ASystemati;Brown1997_BM13470119;False
Taylor2015_ASystemati;Bulmer1945_WeilsDisea;False
Taylor2015_ASystemati;Cavigneaux1948_CasesofLep;False
Taylor2015_ASystemati;Daher2009_Predictors;False
Taylor2015_ASystemati;Daher1999_RiskFactor;False
Taylor2015_ASystemati;Dittrich2015_OrientiaRi;False
Taylor2015_ASystemati;Edwards1960_HumanLepto;False
Taylor2015_ASystemati;Fairburn1956_Chloramphe;False
Taylor2015_ASystemati;Faine1982_Guidelines;False
Taylor2015_ASystemati;Fletcher1927_Leptospiro;False
Taylor2015_ASystemati;Gardner1946_Laboratory;False
Taylor2015_ASystemati;Hall1951_Evaluation;False
Taylor2015_ASystemati;Hamilton1934_WeilsDisea;False
Taylor2015_ASystemati;Hartskeerl2011_EmergenceC;False
Taylor2015_ASystemati;Ido1918_Spirochaet;False
Taylor2015_ASystemati;Ko1999_UrbanEpide;False
Taylor2015_ASystemati;Kocen1962_Leptospiro;False
Taylor2015_ASystemati;Kristensen1935_OmWeilsSyg;False
Taylor2015_ASystemati;Limmathurotsakul2012_FoolsGoldW;False
Taylor2015_ASystemati;Lopes2004_Comparativ;False
Taylor2015_ASystemati;Mayxay2013_CausesofNo;False
Taylor2015_ASystemati;McClain1984_Doxycyclin;False
Taylor2015_ASystemati;Molner1948_Leptospira;False
Taylor2015_ASystemati;Pappas2008_TheGlobali;False
Taylor2015_ASystemati;Puliyath2012_Leptospiro;False
Taylor2015_ASystemati;Reller2014_Unsuspecte;False
Taylor2015_ASystemati;Ross1958_Treatmento;False
Taylor2015_ASystemati;Segura2005_ClinicalSp;False
Taylor2015_ASystemati;Silva2011_RIFLEandAK;False
Taylor2015_ASystemati;Slot1932_Leptospiro;False
Taylor2015_ASystemati;Smith1949_WeilsDisea;False
Taylor2015_ASystemati;Smythe2009_TheMicrosc;False
Taylor2015_ASystemati;Spichler2012_Comparativ;False
Taylor2015_ASystemati;Hooste2007_Leptospiro;False
Taylor2015_ASystemati;Vervoort1923_Spirochaet;False
Taylor2015_ASystemati;Vijayachari2004_Leptospiro;False
Taylor2015_ASystemati;Walch-Sorgdrager1939_Leptospiro;False
Taylor2015_ASystemati;Wilmaers1917_Quarantese;False
Taylor2015_ASystemati;Wilson1927_ProbableIn;False
Taylor2015_ASystemati;Organization2010_Reportofth;False
Taylor2015_ASystemati;Zaki1996_Leptospiro;False
Janssen2018_AddressBeh;Barberon2005_Quandlamer;False
Janssen2018_AddressBeh;Barberon2012_ArchibabIL;False
Janssen2018_AddressBeh;Charpin2004_Histoirepo;False
Janssen2018_AddressBeh;Cohen1993_TheCulticC;False
Janssen2018_AddressBeh;Graef2001_Unsceauave;False
Janssen2018_AddressBeh;Meyer1982_Mubabbilut;False
Janssen2018_AddressBeh;Meyer1982_Deuxpriere;False
Janssen2018_AddressBeh;Meyer1989_Unelettred;False
Janssen2018_AddressBeh;Meyer1989_LedieuNins;False
Janssen2018_AddressBeh;Dekiere1994_Lagenealog;False
Janssen2018_AddressBeh;Dresch1989_TribesGove;False
Janssen2018_AddressBeh;Eidem2008_ApumaKingd;False
Janssen2018_AddressBeh;Gasche1989_LaBabyloni;False
Janssen2018_AddressBeh;Janssen1991_Samsuiluna;False
Janssen2018_AddressBeh;Janssen1991_Eiltampata;False
Janssen2018_AddressBeh;Janssen1992_Inannamans;False
Janssen2018_AddressBeh;Janssen1996_WhentheHou;False
Janssen2018_AddressBeh;Tanret2012_LearnedRic;True
Janssen2018_AddressBeh;Janssen2012_OfWillsand;False
Janssen2018_AddressBeh;Janssen2012_TheGuardWh;False
Janssen2018_AddressBeh;Janssen1994_Duchantier;False
Janssen2018_AddressBeh;Kouwenberg2010_TheAkkadia;False
Janssen2018_AddressBeh;Landsberger1915_Derkultisc;False
Janssen2018_AddressBeh;Sallaberger1999_Wenndumein;False
Janssen2018_AddressBeh;Saller1999_PaterFamil;False
Janssen2018_AddressBeh;Tanret2001_AsYearsWen;False
Janssen2018_AddressBeh;Tanret2004_Verbavolan;False
Janssen2018_AddressBeh;Tanret2005_Kubburumlo;False
Janssen2018_AddressBeh;Tanret2008_FindtheTab;False
Janssen2018_AddressBeh;Tanret1992_Anaqabequi;False
Janssen2018_AddressBeh;Tanret1993_Ritualsand;False
Janssen2018_AddressBeh;Toorn1996_FamilyReli;False
Janssen2018_AddressBeh;Lerberghe1991_SipparAmna;False
Janssen2018_AddressBeh;Veenhof1991_AssyrianCo;False
Janssen2018_AddressBeh;Veenhof2012_DasAnsehen;False
Janssen2018_AddressBeh;Unknown1996_HousesandH;False
Tanret2011_LearnedRic;Barberon2005_Quandlamer;False
Tanret2011_LearnedRic;Bourdieu1970_Lareproduc;False
Tanret2011_LearnedRic;Charpin1988_Sippardeux;False
Tanret2011_LearnedRic;Charpin2008_Lireetecri;False
Tanret2011_LearnedRic;Meyer1982_Deuxpriere;False
Tanret2011_LearnedRic;Meyer1989_LedieuNins;False
Tanret2011_LearnedRic;Meyer1989_Unelettred;False
Tanret2011_LearnedRic;Gasche1989_LaBabyloni;False
Tanret2011_LearnedRic;Janssen1991_Eiltampata;False
Tanret2011_LearnedRic;Janssen1992_Inannamans;False
Tanret2011_LearnedRic;Janssen1993_Debrievenv;False
Tanret2011_LearnedRic;Janssen1994_Duchantier;False
Tanret2011_LearnedRic;Robson2001_TheTabletH;False
Tanret2011_LearnedRic;Robson2008_Mathematic;True
Tanret2011_LearnedRic;Tanret1993_Ritualsand;False
Tanret2011_LearnedRic;Tanret2001_AsYearsWen;False
Tanret2011_LearnedRic;Tanret2002_Perasperaa;False
Tanret2011_LearnedRic;Tanret2004_Verbavolan;False
Tanret2011_LearnedRic;Tanret2008_FindtheTab;False
Tanret2011_LearnedRic;Veldhuis1997_Elementary;False
Tanret2011_LearnedRic;Adams1969_BedouinOnN;True
Michel0000_CentralAna;Albayrak2001_KultepeMet;False
Michel0000_CentralAna;Alp1968_Zylinderun;False
Michel0000_CentralAna;Balkan1957_LetterofKi;False
Michel0000_CentralAna;Barjamovic2011_AHistorica;False
Michel0000_CentralAna;Barjamovic2012_UpsandDown;False
Michel0000_CentralAna;Bilgic1964_ThreeTable;False
Michel0000_CentralAna;Bilgic1992_EblainCapp;False
Michel0000_CentralAna;Dassow2008_StateandSo;False
Michel0000_CentralAna;Dercksen1996_TheOldAssy;False
Michel0000_CentralAna;Dercksen2001_WhenWeMeti;False
Michel0000_CentralAna;Dercksen2002_Kulturelle;False
Michel0000_CentralAna;Dercksen2004_OldAssyria;False
Michel0000_CentralAna;Dercksen2004_SomeElemen;False
Michel0000_CentralAna;Dercksen2005_MetalsAcco;False
Michel0000_CentralAna;Dercksen2007_OnAnatolia;False
Michel0000_CentralAna;Dercksen2008_Subsistenc;False
Michel0000_CentralAna;Dercksen2008_Observatio;False
Michel0000_CentralAna;Donmez2008_AGeneralLo;False
Michel0000_CentralAna;Eidem1991_AnOldAssyr;False
Michel0000_CentralAna;Eidem2011_TheRoyalAr;False
Michel0000_CentralAna;Emre1995_PilgrimFla;False
Michel0000_CentralAna;Emre1999_SyrianBott;False
Michel0000_CentralAna;Fairbairn2006_Archaeobot;False
Michel0000_CentralAna;Fairbairn2007_Archaeobot;False
Michel0000_CentralAna;Forlanini1992_AmMittlere;False
Michel0000_CentralAna;Forlanini2006_Etapesetit;False
Michel0000_CentralAna;Garelli1963_LesAssyrie;False
Michel0000_CentralAna;Garelli1989_Lemarchede;False
Michel0000_CentralAna;Gunbatti1987_YenidenIsl;False
Michel0000_CentralAna;Gunbatti2001_TheRiverOr;False
Michel0000_CentralAna;Gunbatti2004_TwoTreatyT;False
Michel0000_CentralAna;Gunbatti2005_2000ve2001;False
Michel0000_CentralAna;Gunbatti2008_AnEponymLi;False
Michel0000_CentralAna;Hecker1991_ZurHerkunf;False
