source_id;author;title;year;anchor_external;publication_place;publisher;pages;language;discipline;urn_cts;is_primary_text;has_translation;digital_source;notes;doi;pdf_path;has_pdf
Lambert1999_LiteraryTe;Lambert;Literary Texts from Nimrud;1999;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Lambert1968_SecondSupp;Lambert;Second Supplement to Catalogue;1968;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Landsberger1937_DieSeriean;Landsberger;Die Serie ana ittišu;1937;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Larsen1987_TheBabylon;Larsen;The Babylonian Lukewarm Mind;1987;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Larsen1988_TheRoleofW;Larsen;The Role of Writing and Literacy;1988;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Larsen1989_WhatTheyWr;Larsen;What They Wrote on Clay;1989;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Larsen1996_TheConques;Larsen;The Conquest of Assyria;1996;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Leemans1960_ForeignTra;Leemans;Foreign Trade in the Old Babylonian Period;1960;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Leemans1982_Lafonction;Leemans;La fonction des sceaux;1982;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Leemans1991_Textespale;Leemans;Textes paléo-babyloniens;1991;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Unknown1988_AScientifi;Unknown;A Scientific Humanist;1988;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Unknown2007_TheBabylon;Unknown;The Babylonian World;2007;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Leiderer1990_Anatomiede;Leiderer;Anatomie der Schafsleber im babylonischen Leberorakel;1990;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Lemaire2001_Nouvellest;Lemaire;Nouvelles tablettes araméennes;2001;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Lieberman1992_NippurCity;Lieberman;Nippur: City of Decisions;1992;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Linssen2003_TheCultsof;Linssen;The Cults of Uruk and Babylon;2003;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Lion2001_Lesgouvern;Lion;Les gouverneurs provinciaux;2001;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Liverani1973_Memorandum;Liverani;Memorandum on the Approach to Historiographic Texts;1973;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Liverani2001_Mesopotami;Liverani;Mesopotamian Historiography and the Amarna Letters;2001;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Livingstone1999_TheMagicof;Livingstone;The Magic of Time;1999;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Lucas1979_TheScribal;Lucas;The Scribal Tablet-House in Ancient Mesopotamia;1979;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Luckenbill1924_Inscriptio;Luckenbill;Inscriptions of Sennacherib;1924;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Luukko2007_TheAdminis;Luukko;The Administrative Roles of the Chief Scribe;2007;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Luukko2002_ThePolitic;Luukko;The Political Correspondence of Esarhaddon;2002;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Machinist1993_HeavenlyWi;Machinist;Heavenly Wisdom;1993;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Malbran-Labat1995_Lesinscrip;Malbran-Labat;Les inscriptions royales de Suse: Briques de l’époque paléo-élamite à l’Empire néo-élamite;1995;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Marazzi1994_MagliIttit;Marazzi;Ma gli Ittiti scrivevano veramente su ‘legno’?;1994;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Margueron1986_Quelquesre;Margueron;Quelques remarques concernant les archives retrouvées dans le palais de Mari;1986;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Margueron1995_Notesdarch;Margueron;Notes d’archéologie et d’architecture orientales 7: Le four à tablettes de l’ancienne ‘cour V’ du palais d’Ugarit;1995;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Unknown2000_Assyriolog;Unknown;Assyriologica et Semitica: Festschrift für Joachim Oelsner anlässlich seines 65. Geburtstages am 18;2000;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Matthiae1986_TheArchive;Matthiae;The Archives of the Royal Palace G of Ebla;1986;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Matthiae2008_Gliarchivi;Matthiae;Gli archivi reali di Ebla: La scoperta, i testi, il significato;2008;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Unknown1995_Nineveh612;Unknown;Nineveh 612 BC: The Glory and Fall of the Assyrian Empire;1995;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Maul1991_ReviewofGu;Maul;Review of Gurney 1989;1991;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Maul1994_DieKorresp;Maul;Die Korrespondenz des Iasim-Sime;1994;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Unknown1998_Festschrif;Unknown;Festschrift für Rykle Borger;1998;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Maul1999_HowtheBaby;Maul;How the Babylonians Protected Themselves against Calamities Announced by Omens;1999;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Maul2003_DieResteei;Maul;Die Reste einer mittelassyrischen Beschwörerbibliothek;2003;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Maul2005_BilingualH;Maul;Bilingual Hymns from the Seleucid–Arsacid Period;2005;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Metman1961_Sigillogra;Metman;Sigillographie;1961;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Michalowski1981_Konigsbrie;Michalowski;Königsbriefe;1981;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Michalowski1983_ReviewofLC;Michalowski;Review of L. Cagni, Briefe aus dem Iraq Museum;1983;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Michalowski1993_Lettersfro;Michalowski;Letters from Early Mesopotamia;1993;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Michalowski1994_TheDrinkin;Michalowski;The Drinking of Gods;1994;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Michalowski2003_TheLibrari;Michalowski;The Libraries of Babel;2003;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Michalowski0_Forthcomin;Michalowski;Forthcoming;0000;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Miller2001_HattusiliI;Miller;Hattusili I’s Expansion into Northern Syria;2001;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Mittermayer2006_Altbabylon;Mittermayer;Altbabylonische Zeichenliste der sumerisch-literarischen Texte;2006;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Mora2004_Leletteret;Mora;Le lettere tra i re ittiti e i re assiri ritrovate a Hattuša;2004;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Moran2003_AmarnaStud;Moran;Amarna Studies: Collected Writings;2003;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Morandi1988_Steleestat;Morandi;Stele e statue reali assire;1988;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Scafa1999_TheScribes;Scafa;The Scribes of Nuzi;1999;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Nougayrol1955_Textesacca;Nougayrol;Textes accadiens et hourrites des archives est, ouest et centrales;1955;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Nougayrol1956_Textesacca;Nougayrol;Textes accadiens des archives sud;1956;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Oettinger1976_Diemilitar;Oettinger;Die militärischen Eide der Hethiter;1976;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Offner1950_Aproposdel;Offner;À propos de la sauvegarde des tablettes;1950;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Oppenheim1960_TheCityofA;Oppenheim;The City of Assur in 714 BC;1960;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Ouy1961_Lesbibliot;Ouy;Les bibliothèques;1961;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Palaima2003_Archivesan;Palaima;‘Archives’ and ‘Scribes’ in Mycenaean Linear B Records;2003;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Unknown2008_Lalettreda;Unknown;La lettre d’archive;2008;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Pantalacci2008_Archivagee;Pantalacci;Archivage et scribes dans l’oasis de Dakhla;2008;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Parpola1987_TheForlorn;Parpola;The Forlorn Scholar;1987;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Unknown1987_StateArchi;Unknown;State Archives of Assyria;1987;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Parpola1993_Mesopotami;Parpola;Mesopotamian Astrology and Astronomy;1993;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Parpola1995_TheImperia;Parpola;The Imperial Archives of Nineveh;1995;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Parpola1997_TheManwith;Parpola;The Man without a Scribe;1997;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Parpola1988_NeoAssyria;Parpola;Neo-Assyrian Treaties and Loyalty Oaths;1988;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Parrot1954_Lesfouille;Parrot;Les fouilles de Mari;1954;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Pearce1998_Babylonian;Pearce;Babylonian Commentaries and Intellectual Innovation;1998;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Poebel1909_Babylonian;Poebel;Babylonian Legal and Business Documents;1909;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Pongratz-Leisten1999_Herrschaft;Pongratz-Leisten;Herrschaftswissen in Mesopotamien;1999;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Postgate1976_FiftyNeoAs;Postgate;Fifty Neo-Assyrian Legal Documents;1976;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Postgate1986_Administra;Postgate;Administrative Archives from the City of Assur;1986;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Postgate2003_Documentsi;Postgate;Documents in Government under the Middle Assyrian Kingdom;2003;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Potts1990_LockandKey;Potts;Lock and Key in Ancient Mesopotamia;1990;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Powell1991_NaramSinSo;Powell;Naram-Sin, Son of Sargon;1991;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Prang1981_Sonderbest;Prang;Sonderbestimmungen in altbabylonischen Erbteilungsurkunden;1981;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Radner1995_TheRelatio;Radner;The Relation between Format and Content of Neo-Assyrian Texts;1995;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Radner2005_DieMachtde;Radner;Die Macht des Namens;2005;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Reade1998_NiniveNine;Reade;Ninive (Nineveh;1998;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Reiner1960_PlagueAmul;Reiner;Plague Amulets and House Blessings;1960;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Reiner1961_TheEtiolog;Reiner;The Etiological Myth of the Seven Sages;1961;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Reiner2004_RunawaySei;Reiner;Runaway—Seize Him;2004;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Reiner2005_Babylonian;Reiner;Babylonian Planetary Omens;2005;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Renger1971_Uberlegung;Renger;Überlegungen zum akkadischen Syllabar;1971;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Richardson2006_gir2gennaa;Richardson;gir2-gen-na and Šulgi’s ‘Library.’;2006;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Richter2005_Qatnainthe;Richter;Qatna in the Late Bronze Age;2005;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Unknown1987_LanguageLi;Unknown;Language, Literature and History: Studies Presented to Erica Reiner;1987;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Robson2004_TheHeavenl;Robson;The Heavenly Writing;2004;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Robson2006_OldBabylon;Robson;Old Babylonian Celestial Divination;2006;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Rubio2000_OntheOrtho;Rubio;On the Orthography of Sumerian Literary Texts from the Ur III Period;2000;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Russell1999_TheWriting;Russell;The Writing on the Wall;1999;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Ruster1972_Hethitisch;Rüster;Hethitische Keilschrift-Paläographie;1972;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Ruster1975_Hethitisch;Rüster;Hethitische Keilschrift-Paläographie II;1975;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Sachs1976_TheLatestD;Sachs;The Latest Datable Cuneiform Tablets;1976;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Sallaberger1996_ZueinigenJ;Sallaberger;Zu einigen Jahresdaten Enlil-banis von Isin;1996;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Sallaberger1999_Wenndumein;Sallaberger;Wenn du mein Bruder bist ...: Interaktion und Textgestaltung in altbabylonischen Alltagsbriefen;1999;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Sallaberger2001_DieEntwick;Sallaberger;Die Entwicklung der Keilschrift in Ebla;2001;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Sallaberger2004_DasEndedes;Sallaberger;Das Ende des Sumerischen: Tod und Nachleben einer altmesopotamischen Sprache;2004;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Sallaberger2008_DasGilgame;Sallaberger;Das Gilgamesch-Epos: Mythos, Werk und Tradition;2008;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Unknown2003_LiteraturP;Unknown;Literatur, Politik und Recht in Mesopotamien: Festschrift für Claus Wilcke;2003;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Salvini1994_Unalettera;Salvini;Una lettera di Ḫattušili I relativa alla spedizione contro Hahhum;1994;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Unknown1961_Lhistoiree;Unknown;L’histoire et ses méthodes;1961;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Unknown2006_MarginsofW;Unknown;Margins of Writing, Origins of Culture: New Approaches to Writing and Reading in the Ancient Near East;2006;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Nicolo1922_DieSchluss;Nicolò;Die Schlussklauseln der altbabylonischen Kauf- und Tauschverträge;1922;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Sasson1981_OnIdrimian;Sasson;On Idrimi and Sarruwa, the Scribe;1981;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Sasson1988_ShunuhraHa;Sasson;Shunuhra-Ḫalu;1988;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Sasson1995_Waterbenea;Sasson;Water beneath Straw: Adventures of a Prophetic Phrase in the Mari Archives;1995;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Sasson1997_TheVowofMu;Sasson;The Vow of Mutiya, King of Shekhna;1997;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Sasson1998_TheKingand;Sasson;The King and I: A Mari King in Changing Perception;1998;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Sasson2002_TheBurdeno;Sasson;The Burden of Scribes;2002;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Unknown1995_Civilizati;Unknown;Civilizations of the Ancient Near East;1995;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Schaudig2002_DieInschri;Schaudig;Die Inschriften Nabonids von Babylon und Kyros’ des Großen;2002;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Scheil1937_Auserviced;Scheil;Au service de Clio: Notices diverses;1937;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Seidl2007_Assurbanip;Seidl;Assurbanipals Griffel;2007;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Unknown2003_Festschrif;Unknown;Festschrift für Burkhart Kienast zum 70;2003;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Seminara2004_Leiscrizio;Seminara;Le iscrizioni reali sumero-accadiche d’età paleobabilonese;2004;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Seux1976_Hymnesetpr;Seux;Hymnes et prières aux dieux de Babylonie et d’Assyrie;1976;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Shaffer2000_ANewLookat;Shaffer;A New Look at Some Old Catalogues;2000;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Sigrist1984_Lessattukk;Sigrist;Les šattukku dans l’Ešumeša durant la période d’Isin et Larsa;1984;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Singer2003_TheGreatSc;Singer;The Great Scribe Taki-Šarruma;2003;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Sjoberg1972_InPraiseof;Sjöberg;In Praise of the Scribal Art;1972;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Sjoberg1973_DerVaterun;Sjöberg;Der Vater und sein missratener Sohn;1973;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Skaist1990_TheSaleCon;Skaist;The Sale Contracts from Khafajah;1990;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Slanski2003_TheBabylon;Slanski;The Babylonian Entitlement narû (Kudurrus;2003;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Slanski2003_Representa;Slanski;Representation of the Divine on the Babylonian Entitlement Monuments;2003;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Smith1876_TheChaldea;Smith;The Chaldean Account of Genesis;1876;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Sollberger1966_Businessan;Sollberger;Business and Administrative Correspondence under the Kings of Ur;1966;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Sollberger1968_TheCrucifo;Sollberger;The Cruciform Monument;1968;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Sollberger1971_Inscriptio;Sollberger;Inscriptions royales sumériennes et akkadiennes;1971;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Spada2007_Testiecono;Spada;Testi economici da Ur di periodo paleo-babilonese;2007;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Spycket1981_Lastatuair;Spycket;La statuaire du Proche-Orient ancien;1981;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Steinkeller2003_ArchivalPr;Steinkeller;Archival Practices at Babylonia in the Third Millennium;2003;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Steve1992_Syllabaire;Steve;Syllabaire élamite: Histoire et paléographie;1992;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Stol1981_Lettersfro;Stol;Letters from Yale;1981;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Stol2001_ARescripto;Stol;A Rescript of an Old Babylonian Letter;2001;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Stolper1998_Inscribedi;Stolper;Inscribed in Egyptian;1998;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Streck2000_Dasamurrit;Streck;Das amurritische Onomastikon der altbabylonischen Zeit;2000;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Svenbro1997_LaGrecearc;Svenbro;La Grèce archaïque et classique;1997;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Tadmor1997_Propaganda;Tadmor;Propaganda, Literature, Historiography;1997;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Unknown1998_EnSyrieaux;Unknown;En Syrie aux origines de l’écriture;1998;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Tanret2005_Shekelsfor;Tanret;Shekels for the Scribe;2005;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Tanret2003_Puzzlingwi;Tanret;Puzzling with Numbers;2003;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Teissier1961_Diplomatiq;Teissier;Diplomatique;1961;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Unknown1950_TheHistory;Unknown;The History of the Peloponnesian War;1950;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Thureau-Dangin1912_Notesassyr;Thureau-Dangin;Notes assyriologiques XVI;1912;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Ulshefer1995_Diealtassy;Ulshefer;Die altassyrischen Privaturkunden;1995;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Mieroop1997_OnWritinga;Mieroop;On Writing a History of the Ancient Near East;1997;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Mieroop1999_CuneiformT;Mieroop;Cuneiform Texts and the Writing of History;1999;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Mieroop2000_SargonofAg;Mieroop;Sargon of Agade and His Successors in Anatolia;2000;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Toorn2000_CuneiformD;Toorn;Cuneiform Documents from Syria-Palestine;2000;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Toorn2007_WhyWisdomB;Toorn;Why Wisdom Became a Secret;2007;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Dijk1965_Uneinsurre;Dijk;Une insurrection générale au pays de Larsa;1965;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Driel1973_ReviewofEl;Driel;Review of Ellis 1968;1973;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Unknown1982_Zikirsumim;Unknown;Zikir šumim;1982;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Lerberghe1989_ALongLasti;Lerberghe;A Long Lasting Life;1989;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Lerberghe1994_AnOldBabyl;Lerberghe;An Old Babylonian Clone;1994;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Unknown2001_VeenhofAnn;Unknown;Veenhof Anniversary Volume;2001;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Soldt2001_Nahissalmu;Soldt;Nahiššalmu;2001;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Vanstiphout1978_LipitIstar;Vanstiphout;Lipit-Ištar’s Praise in Edubba;1978;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Vanstiphout2003_EpicsofSum;Vanstiphout;Epics of Sumerian Kings: The Matter of Aratta;2003;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Vanstiphout2003_TheOldBaby;Vanstiphout;The Old Babylonian Literary Canon;2003;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Veenhof1966_ReviewofKu;Veenhof;Review of Kutsch 1963;1966;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Veenhof1986_CuneiformA;Veenhof;Cuneiform Archives: An Introduction;1986;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Veenhof2003_Fatherhood;Veenhof;Fatherhood Is a Matter of Opinion;2003;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Veenhof2008_Mesopotami;Veenhof;Mesopotamia: The Old Assyrian Period;2008;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Veldhuis1999_ThePoetryo;Veldhuis;The Poetry of Magic;1999;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Verbrugghe1996_Berossosan;Verbrugghe;Berossos and Manetho;1996;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Villard1992_Parademili;Villard;Parade militaire dans les jardins de Babylone;1992;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Villard1995_Lesdernier;Villard;Les derniers rapports des devins néo-assyriens;1995;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Villard2006_Achemineme;Villard;Acheminement et réception de la correspondance royale;2006;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Villard2008_Leslettres;Villard;Les lettres du temple d’Aššur;2008;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Vincente1995_TheTallLei;Vincente;The Tall Leilan Recension of the Sumerian King List;1995;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Voet1993_SealinginP;Voet;Sealing in Philadelphia and Elsewhere;1993;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Voet1994_Comments;Voet;Comments;1994;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Weiher1983_Spatbabylo;Weiher;Spätbabylonische Texte aus Uruk;1983;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Waetzoldt1991_ReviewofTh;Waetzoldt;Review of The Organization of Power;1991;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Unknown1997_Assyrienim;Unknown;Assyrien im Wandel der Zeiten;1997;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Walker1987_CuneiformR;Walker;Cuneiform: Reading the Past;1987;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Walker1987_TheKouyunj;Walker;The Kouyunjik Collection;1987;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Walker2001_TheInducti;Walker;The Induction of the Cult Image in Ancient Mesopotamia;2001;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Watanabe1985_DieBriefed;Watanabe;Die Briefe der neuassyrischen Könige;1985;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Weisberg1969_AnOldBabyl;Weisberg;An Old Babylonian Forerunner to šumma ālu;1969;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Westbrook1988_OldBabylon;Westbrook;Old Babylonian Marriage Law;1988;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Westenholz2007_TheGraecoB;Westenholz;The Graeco-Babyloniaca Once Again;2007;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Westenholz1993_Writingfor;Westenholz;Writing for Posterity;1993;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Westenholz1997_Legendsoft;Westenholz;Legends of the Kings of Akkade;1997;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Westenholz2004_TheOldAkka;Westenholz;The Old Akkadian Presence at Nineveh;2004;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Whiting1977_SealingPra;Whiting;Sealing Practices at Eshnunna;1977;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Whiting1987_OldBabylon;Whiting;Old Babylonian Letters from Tell Asmar;1987;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Wilcke2006_DieHymneau;Wilcke;Die Hymne auf das Heiligtum Keš;2006;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Wilhelm1970_Untersuchu;Wilhelm;Untersuchungen zum Hurro-Akkadischen von Nuzi;1970;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Wilhelm1991_AHurrianLe;Wilhelm;A Hurrian Letter from Tell Brak;1991;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Unknown2004_TheCambrid;Unknown;The Cambridge Encyclopedia of the World’s Ancient Languages;2004;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Unknown1914_Cyropaedia;Unknown;Cyropaedia;1914;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Unknown2001_Etudesouga;Unknown;Études ougaritiques I;2001;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Unknown1997_CrossingBo;Unknown;Crossing Boundaries and Linking Horizons;1997;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Ziegler2000_Aspectseco;Ziegler;Aspects économiques des guerres de Šamši-Addu;2000;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
Unknown2006_Lamusiquea;Unknown;La musique au Proche-Orient ancien;2006;external;;;;;;;No;No;;auto-extracted from references;;;FALSE
